101.11962524043992,-5.882352941176471, 8.676470588235293, -19.08823529411765, -7.4411764705882355, -3.9411764705882355, -0.29411764705882354, 10.676470588235293, 0.9117647058823529, 15.088235294117647, 0.5031295525787179
97.59098566461785,-25.470588235294116, -13.176470588235293, -21.676470588235293, -2.1176470588235294, -17.352941176470587, -2.5588235294117645, 16.0, 5.9411764705882355, 61.14705882352941, 0.09027493942361661
113.29516283867092,-23.41176470588235, -9.911764705882353, -55.705882352941174, -17.676470588235293, -3.4705882352941178, -8.235294117647058, 29.11764705882353, 0.6470588235294118, 58.88235294117647, 0.09027493942361661
98.5647746228005,-23.647058823529413, -18.441176470588236, -47.911764705882355, -22.941176470588236, 13.441176470588236, 51.64705882352941, 38.705882352941174, -6.647058823529412, 66.1470588235294, 0.09027493942361661
120.15835851935044,-23.205882352941178, -15.794117647058824, -46.088235294117645, -17.5, 17.294117647058822, 55.411764705882355, 43.85294117647059, -8.852941176470589, 66.47058823529412, 0.09027493942361661
113.52938470890986,-22.058823529411764, -14.0, -51.794117647058826, -6.588235294117647, -22.470588235294116, 36.529411764705884, 43.11764705882353, 5.470588235294118, 59.3235294117647, 0.09027493942361661
117.32822339874937,-21.852941176470587, -15.0, -50.23529411764706, -6.852941176470588, -26.38235294117647, 38.411764705882355, 39.35294117647059, 12.088235294117647, 57.411764705882355, 0.09027493942361661
105.76704926660561,-21.852941176470587, -15.323529411764707, -50.0, -9.823529411764707, -22.705882352941178, 38.294117647058826, 48.794117647058826, 20.235294117647058, 64.76470588235294, 0.09027493942361661
113.58168888711762,-20.352941176470587, -17.058823529411764, -49.8235294117647, -11.970588235294118, -9.058823529411764, 53.26470588235294, 50.14705882352941, 35.26470588235294, 68.20588235294117, 0.09027493942361661
105.03647330850796,-27.264705882352942, -14.235294117647058, -49.794117647058826, -12.058823529411764, -16.764705882352942, 35.38235294117647, 60.55882352941177, 35.35294117647059, 70.88235294117646, 0.09027493942361661
124.44763337952918,-22.08823529411765, -14.735294117647058, -50.94117647058823, -13.588235294117647, -17.5, 29.676470588235293, 61.029411764705884, 46.73529411764706, 77.26470588235294, 0.09027493942361661
104.95058406972075,-29.441176470588236, -10.088235294117647, -51.3235294117647, -12.617647058823529, -19.470588235294116, 25.352941176470587, 56.588235294117645, 49.35294117647059, 77.82352941176471, 0.09027493942361661
118.0331339959545,-22.852941176470587, -12.382352941176471, -49.911764705882355, -14.705882352941176, -16.41176470588235, 23.08823529411765, 59.44117647058823, 42.205882352941174, 73.02941176470588, 0.09027493942361661
102.55228881787538,-26.852941176470587, -8.529411764705882, -52.5, -12.117647058823529, -19.470588235294116, 41.911764705882355, 62.705882352941174, 42.205882352941174, 70.3529411764706, 0.09027493942361661
97.97592760569052,-25.058823529411764, -8.441176470588236, -52.3235294117647, -12.470588235294118, -21.470588235294116, 53.705882352941174, 51.0, 43.588235294117645, 75.97058823529412, 0.09027493942361661
119.93973588114544,-18.147058823529413, -11.5, -51.55882352941177, -13.735294117647058, -14.970588235294118, 40.38235294117647, 43.0, 37.44117647058823, 68.08823529411765, 0.09027493942361661
128.9220303216934,-23.88235294117647, -4.117647058823529, -50.35294117647059, -14.970588235294118, -16.029411764705884, 44.88235294117647, 40.35294117647059, 40.14705882352941, 54.088235294117645, 0.09027493942361661
101.77663606950443,-22.352941176470587, -12.676470588235293, -54.0, -13.441176470588236, -21.294117647058822, 35.088235294117645, 55.588235294117645, 42.029411764705884, 50.029411764705884, 0.09027493942361661
108.06591871053858,-23.029411764705884, -13.852941176470589, -50.6764705882353, -12.176470588235293, -15.352941176470589, 49.029411764705884, 58.294117647058826, 42.64705882352941, 62.529411764705884, 0.09027493942361661
108.39753997396235,-24.205882352941178, -14.970588235294118, -50.88235294117647, -12.941176470588236, -25.647058823529413, 39.794117647058826, 58.794117647058826, 45.85294117647059, 73.11764705882354, 0.09027493942361661
118.13205355277854,-23.058823529411764, -2.7941176470588234, -50.705882352941174, -13.323529411764707, -19.647058823529413, 43.38235294117647, 55.85294117647059, 50.205882352941174, 66.1470588235294, 0.09027493942361661
119.97986214670811,-24.88235294117647, -9.058823529411764, -49.588235294117645, -10.823529411764707, -22.676470588235293, 46.8235294117647, 67.58823529411765, 52.705882352941174, 65.97058823529412, 0.09027493942361661
